,Time_opsim,Solar power (watts),Solar X,Solar Y,Solar Z,Panel E Temp,Panel W Temp,Panel Top Temp,Panel E Efficiency,Panel W Efficiency,Panel Top Efficiency
1967,491.7499999925494,0.0,-0.3681778702292301,-0.3871369205643231,-0.8453224595439549,-172.36183109959188,-172.36183109959188,-172.36183109959188,0.3562906169452837,0.3562906169452837,0.3562906169452837
1968,492.0,0.0,-0.3661267642025199,-0.3874587283627694,-0.8460655567685627,-172.3860229108087,-172.3860229108087,-172.3860229108087,0.3562944233506007,0.3562944233506007,0.3562944233506007
1969,492.2499999962747,0.0,-0.3640738810693719,-0.387778707996277,-0.8468045127110643,-172.41021472200862,-172.41021472200862,-172.41021472200862,0.3562982290855278,0.3562982290855278,0.3562982290855278
1970,492.4999999925494,0.0,-0.3620192307939375,-0.3880968579055548,-0.8475393238187838,-172.43440653320852,-172.43440653320852,-172.43440653320852,0.3563020341500676,0.3563020341500676,0.3563020341500676
1971,492.75,0.0,-0.3599628233453991,-0.3884131765406651,-0.8482699865601748,-172.45859834442533,-172.45859834442533,-172.45859834442533,0.3563058385442229,0.3563058385442229,0.3563058385442229
1972,492.9999999962747,0.0,-0.3579046687055559,-0.3887276623598307,-0.8489964974221199,-172.48279015562525,-172.48279015562525,-172.48279015562525,0.3563096422679883,0.3563096422679883,0.3563096422679883
1973,493.2499999925494,0.0,-0.3558447768602992,-0.3890403138307712,-0.8497188529129496,-172.50698196682515,-172.50698196682515,-172.50698196682515,0.3563134453213664,0.3563134453213664,0.3563134453213664
1974,493.5,0.0,-0.3537831578054993,-0.3893511294297782,-0.8504370495603572,-172.53117377804196,-172.53117377804196,-172.53117377804196,0.35631724770436,0.35631724770436,0.35631724770436
1975,493.7499999962747,0.0,-0.3517198215461198,-0.3896601076418619,-0.8511510839117215,-172.5553655892419,-172.5553655892419,-172.5553655892419,0.3563210494169637,0.3563210494169637,0.3563210494169637
1976,493.9999999925494,0.0,-0.349654778094454,-0.3899672469610169,-0.8518609525347216,-172.5795574004418,-172.5795574004418,-172.5795574004418,0.3563248504591801,0.3563248504591801,0.3563248504591801
1977,494.25,0.0,-0.3475880374701003,-0.390272545890226,-0.8525666520173337,-172.60374921165857,-172.60374921165857,-172.60374921165857,0.356328650831012,0.356328650831012,0.356328650831012
1978,494.4999999962747,0.0,-0.3455196097024483,-0.3905760029410829,-0.8532681789669851,-172.62794102285852,-172.62794102285852,-172.62794102285852,0.356332450532454,0.356332450532454,0.356332450532454
