solar_pow,time
97.8135891892916,61152.75
97.61061170932811,61152.760416666664
97.40710855325207,61152.770833333336
97.2250132373386,61152.78125
97.06334255298799,61152.791666666664
96.9008580153489,61152.802083333336
96.73758080083468,61152.8125
96.57353222928685,61152.822916666664
96.40873374392244,61152.833333333336
96.24320688768447,61152.84375
96.07697328167373,61152.854166666664
95.91005460159164,61152.864583333336
95.74247255279121,61152.875
95.57424884697085,61152.885416666664
95.40540517598625,61152.895833333336
95.23596318601318,61152.90625
95.06594445156321,61152.916666666664
94.89537044826922,61152.927083333336
94.72426252523465,61152.9375
94.55264187729499,61152.947916666664
94.38052951629622,61152.958333333336
94.20794624247654,61152.96875
94.03491261483065,61152.979166666664
93.86144892218897,61152.989583333336
93.68757515199056,61153.0
93.51331096118089,61153.010416666664
93.33867564487264,61153.020833333336
93.16368810639212,61153.03125
92.98836682549235,61153.041666666664
92.8127298283242,61153.052083333336
92.63679465548643,61153.0625
92.4605783315032,61153.072916666664
92.2840973339803,61153.083333333336
92.10736756188668,61153.09375
91.9304043059179,61153.104166666664
91.75322221740083,61153.114583333336
91.57583527807631,61153.125
91.3982567710794,61153.135416666664
91.22049925034838,61153.145833333336
91.04257451319177,61153.15625
90.86449357119011,61153.166666666664
90.68626662301364,61153.177083333336
90.50790302814377,61153.1875
90.32941128016407,61153.197916666664
90.15079898308569,61153.208333333336
89.97207282637653,61153.21875
89.79323856312209,61153.229166666664
89.61430098867964,61153.239583333336
89.43526392055685,61153.25
89.25613017970805,61153.260416666664
89.07690157417547,61153.270833333336
88.89757888362772,61153.28125
88.71816184656598,61153.291666666664
88.53864914848484,61153.302083333336
88.35903841312565,61153.3125
88.17932619547614,61153.322916666664
87.99950797772522,61153.333333333336
87.81957816600874,61153.34375
87.63953009297036,61153.354166666664
87.45935602028186,61153.364583333336
87.27904714513329,61153.375
87.09859361111013,61153.385416666664
86.91798452025779,61153.395833333336
86.73720795022415,61153.40625
86.55625097477628,61153.416666666664
86.37509968828364,61153.427083333336
86.19373923282407,61153.4375
86.01215383312741,61153.447916666664
85.83032683135905,61153.458333333336
85.6482407302188,61153.46875
85.46587723999474,61153.479166666664
85.2832173290136,61153.489583333336
85.10024128216503,61153.5
84.91692876317704,61153.510416666664
84.73325888265236,61153.520833333336
84.54921027357159,61153.53125
84.36476117160277,61153.541666666664
84.17988950287713,61153.552083333336
83.99457297773998,61153.5625
83.80878919278481,61153.572916666664
83.62251573866632,61153.583333333336
83.43573031742963,61153.59375
83.24841086567318,61153.604166666664
83.06053568730871,61153.614583333336
82.87208359481986,61153.625
82.68303405814942,61153.635416666664
82.49336736404626,61153.645833333336
82.30306478404684,61153.65625
82.11210875230786,61153.666666666664
81.92048305369524,61153.677083333336
81.72817302169126,61153.6875
81.53516574792258,61153.697916666664
81.3414503027129,61153.708333333336
81.14701796541792,61153.71875
80.95186246872764,61153.729166666664
80.75598025408684,61153.739583333336
80.55937073919442,61153.75
80.3620365991419,61153.760416666664
80.16398406110196,61153.770833333336
79.96522321057306,61153.78125
79.76576831452479,61153.791666666664
79.56563815643156,61153.802083333336
79.36485638806795,61153.8125
79.16345189453304,61153.822916666664
78.96145917593205,61153.833333333336
78.75891874475893,61153.84375
78.55587753970265,61153.854166666664
78.3523893551012,61153.864583333336
78.14851528825544,61153.875
77.94432420406577,61153.885416666664
77.73989321612221,61153.895833333336
77.5353081868607,61153.90625
77.33066424504469,61153.916666666664
77.12606632202875,61153.927083333336
76.92162970606944,61153.9375
76.71748061524836,61153.947916666664
76.51375678919145,61153.958333333336
76.3106080992529,61153.96875
76.10819717654003,61153.979166666664
75.90496590441465,61153.989583333336
75.70064308030196,61154.0
75.49767540814256,61154.010416666664
75.2962826866878,61154.020833333336
75.09670082932482,61154.03125
74.89918258489368,61154.041666666664
74.70399827017312,61154.052083333336
74.51143650920262,61154.0625
74.3218049786219,61154.072916666664
74.13543115260912,61154.083333333336
73.95266304432285,61154.09375
73.77386993484657,61154.104166666664
73.59944308276617,61154.114583333336
73.42979640387989,61154.125
73.26536710706664,61154.135416666664
73.10661627252294,61154.145833333336
72.95402934907946,61154.15625
72.8081165503144,61154.166666666664
72.66941311602962,61154.177083333336
72.53847940611057,61154.1875
72.4159007835504,61154.197916666664
72.30228723786728,61154.208333333336
72.19827269663661,61154.21875
72.10451396983247,61154.229166666664
72.02168928124024,61154.239583333336
71.95049636203386,61154.25
71.89165012956194,61154.260416666664
71.84588006413928,61154.270833333336
71.81392754161735,61154.28125
71.79654360429129,61154.291666666664
71.79448794776926,61154.302083333336
71.80853023689694,61154.3125
0.0,61154.322916666664
0.0,61154.333333333336
0.0,61154.34375
0.0,61154.354166666664
0.0,61154.364583333336
0.0,61154.375
0.0,61154.385416666664
0.0,61154.395833333336
0.0,61154.40625
0.0,61154.416666666664
0.0,61154.427083333336
0.0,61154.4375
0.0,61154.447916666664
0.0,61154.458333333336
0.0,61154.46875
0.0,61154.479166666664
0.0,61154.489583333336
0.0,61154.5
0.0,61154.510416666664
0.0,61154.520833333336
0.0,61154.53125
0.0,61154.541666666664
0.0,61154.552083333336
0.0,61154.5625
0.0,61154.572916666664
0.0,61154.583333333336
0.0,61154.59375
0.0,61154.604166666664
0.0,61154.614583333336
0.0,61154.625
0.0,61154.635416666664
0.0,61154.645833333336
0.0,61154.65625
0.0,61154.666666666664
0.0,61154.677083333336
0.0,61154.6875
0.0,61154.697916666664
0.0,61154.708333333336
0.0,61154.71875
0.0,61154.729166666664
0.0,61154.739583333336
0.0,61154.75
0.0,61154.760416666664
0.0,61154.770833333336
0.0,61154.78125
0.0,61154.791666666664
0.0,61154.802083333336
0.0,61154.8125
0.0,61154.822916666664
0.0,61154.833333333336
0.0,61154.84375
0.0,61154.854166666664
0.0,61154.864583333336
0.0,61154.875
0.0,61154.885416666664
0.0,61154.895833333336
0.0,61154.90625
0.0,61154.916666666664
0.0,61154.927083333336
0.0,61154.9375
0.0,61154.947916666664
0.0,61154.958333333336
0.0,61154.96875
0.0,61154.979166666664
0.0,61154.989583333336
0.0,61155.0
0.0,61155.010416666664
0.0,61155.020833333336
0.0,61155.03125
0.0,61155.041666666664
0.0,61155.052083333336
0.0,61155.0625
0.0,61155.072916666664
0.0,61155.083333333336
0.0,61155.09375
0.0,61155.104166666664
0.0,61155.114583333336
0.0,61155.125
0.0,61155.135416666664
0.0,61155.145833333336
0.0,61155.15625
0.0,61155.166666666664
0.0,61155.177083333336
0.0,61155.1875
0.0,61155.197916666664
0.0,61155.208333333336
0.0,61155.21875
0.0,61155.229166666664
0.0,61155.239583333336
0.0,61155.25
0.0,61155.260416666664
0.0,61155.270833333336
0.0,61155.28125
0.0,61155.291666666664
0.0,61155.302083333336
0.0,61155.3125
0.0,61155.322916666664
0.0,61155.333333333336
0.0,61155.34375
0.0,61155.354166666664
0.0,61155.364583333336
0.0,61155.375
0.0,61155.385416666664
0.0,61155.395833333336
0.0,61155.40625
0.0,61155.416666666664
0.0,61155.427083333336
0.0,61155.4375
0.0,61155.447916666664
0.0,61155.458333333336
0.0,61155.46875
0.0,61155.479166666664
0.0,61155.489583333336
0.0,61155.5
0.0,61155.510416666664
0.0,61155.520833333336
0.0,61155.53125
0.0,61155.541666666664
0.0,61155.552083333336
0.0,61155.5625
0.0,61155.572916666664
0.0,61155.583333333336
0.0,61155.59375
0.0,61155.604166666664
0.0,61155.614583333336
0.0,61155.625
0.0,61155.635416666664
0.0,61155.645833333336
0.0,61155.65625
0.0,61155.666666666664
0.0,61155.677083333336
0.0,61155.6875
0.0,61155.697916666664
0.0,61155.708333333336
0.0,61155.71875
0.0,61155.729166666664
0.0,61155.739583333336
0.0,61155.75
0.0,61155.760416666664
0.0,61155.770833333336
0.0,61155.78125
0.0,61155.791666666664
0.0,61155.802083333336
0.0,61155.8125
0.0,61155.822916666664
0.0,61155.833333333336
0.0,61155.84375
0.0,61155.854166666664
0.0,61155.864583333336
